ID,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Income,Age,Total_Spending,Total_Purchases,Total_Campaign_Responses,Customer_Segment,Income_Clean,Campaign_Engagement,Age_Group,Preferred_Channel,Total_Children,Household_Segment,Deal_Purchase_Ratio,Deal_Purchase_Rate,Web_Purchase_Visit_Ratio,Recency_Segment,Response_Status
10299,1969,PhD,Single,0,0,2012-11-09,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,1,0,Spain,48240.0,45.0,882,22,0,High Value,48240.0,No Response,45-54,Store,0,No Children,0.13636363636363635,13.636363636363635,1.2,61-90 Days,Responder
9246,1985,Master,Together,1,0,2012-10-14,73,171,3,129,26,24,62,4,6,1,6,7,0,0,0,0,0,0,0,India,40101.0,29.0,415,13,0,Medium Value,40101.0,No Response,25-34,Web,1,One Child,0.3076923076923077,30.76923076923077,0.8571428571428571,61-90 Days,Non-Responder
4943,1953,Graduation,Married,0,0,2012-09-30,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,0,Spain,70503.0,61.0,1727,15,2,High Value,70503.0,Medium Engagement,55-64,Store,0,No Children,0.06666666666666667,6.666666666666667,0.3333333333333333,61-90 Days,Non-Responder
4122,1975,Graduation,Married,0,0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,1,0,Spain,79205.0,39.0,895,15,1,High Value,79205.0,Low Engagement,35-44,Web,0,No Children,0.06666666666666667,6.666666666666667,1.5,61-90 Days,Responder
2853,1980,Graduation,Single,1,0,2014-03-11,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,Canada,51766.0,34.0,275,10,0,Medium Value,51766.0,No Response,25-34,Web,1,One Child,0.2,20.0,0.8,61-90 Days,Non-Responder
902,1980,Graduation,Together,1,0,2014-03-04,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,0,Canada,62994.0,34.0,312,12,0,Medium Value,62994.0,No Response,25-34,Web,1,One Child,0.08333333333333333,8.333333333333332,1.0,61-90 Days,Non-Responder
1672,1974,PhD,Together,0,1,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,Saudi Arabia,65640.0,40.0,461,14,0,Medium Value,65640.0,No Response,35-44,Store,1,One Child,0.07142857142857142,7.142857142857142,2.5,61-90 Days,Non-Responder
7254,1969,Graduation,Together,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,Saudi Arabia,38361.0,45.0,137,7,0,Medium Value,38361.0,No Response,45-54,Web,1,One Child,0.42857142857142855,42.857142857142854,0.42857142857142855,61-90 Days,Non-Responder
8775,1969,Graduation,Together,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,Australia,38361.0,45.0,137,7,0,Medium Value,38361.0,No Response,45-54,Web,1,One Child,0.42857142857142855,42.857142857142854,0.42857142857142855,61-90 Days,Non-Responder
9543,1985,Graduation,Married,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,Spain,19986.0,29.0,22,3,0,Low Value,19986.0,No Response,25-34,Store,1,One Child,0.3333333333333333,33.33333333333333,0.0,61-90 Days,Non-Responder
7093,1985,Graduation,Married,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,Spain,19986.0,29.0,22,3,0,Low Value,19986.0,No Response,25-34,Store,1,One Child,0.3333333333333333,33.33333333333333,0.0,61-90 Days,Non-Responder
2894,1985,Graduation,Single,0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,1,0,Spain,72903.0,29.0,2013,20,3,High Value,72903.0,High Engagement,25-34,Store,0,No Children,0.05,5.0,1.75,61-90 Days,Responder
5956,1948,PhD,Divorced,1,2,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,Australia,45072.0,66.0,284,11,0,Medium Value,45072.0,No Response,65+,Web,3,Two or More Children,0.45454545454545453,45.45454545454545,0.75,61-90 Days,Non-Responder
1921,1967,PhD,Married,2,1,2013-10-03,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,Spain,59062.0,47.0,71,5,0,Low Value,59062.0,No Response,45-54,Store,3,Two or More Children,0.4,40.0,0.5,61-90 Days,Non-Responder
5057,1961,Master,Married,0,1,2013-09-14,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0,Spain,61794.0,53.0,611,18,0,Medium Value,61794.0,No Response,45-54,Store,1,One Child,0.1111111111111111,11.11111111111111,2.0,61-90 Days,Non-Responder
10260,1965,Master,Together,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,Spain,45143.0,49.0,311,12,0,Medium Value,45143.0,No Response,45-54,Web,1,One Child,0.25,25.0,0.8571428571428571,61-90 Days,Non-Responder
2262,1965,Master,Together,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,Saudi Arabia,45143.0,49.0,311,12,0,Medium Value,45143.0,No Response,45-54,Web,1,One Child,0.25,25.0,0.8571428571428571,61-90 Days,Non-Responder
7930,1969,Master,Single,0,0,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,Spain,26877.0,45.0,268,10,0,Medium Value,26877.0,No Response,45-54,Store,0,No Children,0.2,20.0,0.5,61-90 Days,Non-Responder
1461,1965,PhD,Divorced,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,Canada,36921.0,49.0,38,5,0,Low Value,36921.0,No Response,45-54,Store,2,Two or More Children,0.4,40.0,0.2857142857142857,61-90 Days,Non-Responder
7514,1956,2n Cycle,Together,1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,Australia,54342.0,58.0,177,8,0,Medium Value,54342.0,No Response,55-64,Store,2,Two or More Children,0.5,50.0,0.5,61-90 Days,Non-Responder
6461,1969,Master,Single,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,Spain,62772.0,45.0,946,22,1,High Value,62772.0,Low Engagement,45-54,Store,1,One Child,0.045454545454545456,4.545454545454546,2.5,61-90 Days,Non-Responder
257,1959,PhD,Married,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,Spain,75032.0,55.0,1215,18,0,High Value,75032.0,No Response,55-64,Store,1,One Child,0.1111111111111111,11.11111111111111,1.6666666666666667,61-90 Days,Non-Responder
9460,1963,Graduation,Married,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,Spain,22419.0,51.0,162,7,0,Medium Value,22419.0,No Response,45-54,Web,0,No Children,0.14285714285714285,14.285714285714285,0.375,61-90 Days,Non-Responder
3855,1963,Graduation,Married,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,Canada,22419.0,51.0,162,7,0,Medium Value,22419.0,No Response,45-54,Web,0,No Children,0.14285714285714285,14.285714285714285,0.375,61-90 Days,Non-Responder
367,1978,2n Cycle,Married,1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,0,Canada,36550.0,36.0,577,15,0,Medium Value,36550.0,No Response,35-44,Web,1,One Child,0.3333333333333333,33.33333333333333,1.0,61-90 Days,Non-Responder
9265,1953,Graduation,Married,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,Saudi Arabia,75027.0,61.0,1390,19,0,High Value,75027.0,No Response,55-64,Web,1,One Child,0.10526315789473684,10.526315789473683,1.8,61-90 Days,Non-Responder
1990,1974,PhD,Single,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,Spain,63159.0,40.0,1797,16,1,High Value,63159.0,Low Engagement,35-44,Store,0,No Children,0.0625,6.25,1.0,61-90 Days,Non-Responder
3594,1973,Master,Married,1,1,2012-11-05,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,Canada,54108.0,41.0,747,19,0,Medium Value,54108.0,No Response,35-44,Store,2,Two or More Children,0.6842105263157895,68.42105263157895,1.0,61-90 Days,Non-Responder
9292,1952,Graduation,Married,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,Spain,81795.0,62.0,1382,22,0,High Value,81795.0,No Response,55-64,Catalog,0,No Children,0.045454545454545456,4.545454545454546,2.0,61-90 Days,Non-Responder
6218,1965,Graduation,Married,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,Spain,59594.0,49.0,499,16,1,Medium Value,59594.0,Low Engagement,45-54,Web,1,One Child,0.0625,6.25,1.1428571428571428,61-90 Days,Non-Responder
6528,1982,Master,Together,1,0,2014-06-05,75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,0,Spain,18492.0,32.0,10,3,0,Low Value,18492.0,No Response,25-34,Store,1,One Child,0.3333333333333333,33.33333333333333,0.125,61-90 Days,Non-Responder
10164,1958,Graduation,Single,0,1,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,Spain,94472.0,56.0,1691,15,2,High Value,94472.0,Medium Engagement,55-64,Web,1,One Child,0.06666666666666667,6.666666666666667,1.0,61-90 Days,Non-Responder
9937,1979,Graduation,Single,0,0,2014-01-02,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,USA,70337.0,35.0,576,16,0,Medium Value,70337.0,No Response,35-44,Store,0,No Children,0.0625,6.25,2.0,61-90 Days,Non-Responder
274,1973,Graduation,Single,1,1,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,Germany,34853.0,41.0,34,5,0,Low Value,34853.0,No Response,35-44,Store,2,Two or More Children,0.4,40.0,0.3333333333333333,61-90 Days,Non-Responder
5250,1943,Master,Widow,0,0,2013-10-30,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,1,0,Australia,51381.5,71.0,1564,21,1,High Value,51381.5,Low Engagement,65+,Store,0,No Children,0.047619047619047616,4.761904761904762,5.0,61-90 Days,Responder
11010,1984,PhD,Single,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,Spain,16269.0,30.0,44,6,0,Low Value,16269.0,No Response,25-34,Web,1,One Child,0.5,50.0,0.375,61-90 Days,Non-Responder
6969,1982,Graduation,Together,1,0,2013-08-07,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,Australia,50272.0,32.0,233,10,0,Medium Value,50272.0,No Response,25-34,Store,1,One Child,0.3,30.0,0.5714285714285714,61-90 Days,Non-Responder
10735,1971,Graduation,Single,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,Saudi Arabia,22804.0,43.0,26,4,0,Low Value,22804.0,No Response,35-44,Web,1,One Child,0.25,25.0,0.2222222222222222,61-90 Days,Non-Responder
5068,1971,Graduation,Single,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,Spain,22804.0,43.0,26,4,0,Low Value,22804.0,No Response,35-44,Web,1,One Child,0.25,25.0,0.2222222222222222,61-90 Days,Non-Responder
9974,1974,Graduation,Married,1,0,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,Saudi Arabia,30631.0,40.0,70,6,0,Low Value,30631.0,No Response,35-44,Web,1,One Child,0.16666666666666666,16.666666666666664,0.42857142857142855,61-90 Days,Non-Responder
7053,1966,PhD,Single,0,0,2013-06-29,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,Saudi Arabia,78420.0,48.0,1453,21,0,High Value,78420.0,No Response,45-54,Catalog,0,No Children,0.047619047619047616,4.761904761904762,3.0,61-90 Days,Non-Responder
3179,1980,Graduation,Single,0,0,2013-06-16,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0,Spain,81741.0,34.0,1572,19,0,High Value,81741.0,No Response,25-34,Store,0,No Children,0.0,0.0,3.0,61-90 Days,Non-Responder
8082,1971,Graduation,Married,1,0,2013-05-21,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,1,0,Australia,25721.0,43.0,34,4,0,Low Value,25721.0,No Response,35-44,Store,1,One Child,0.25,25.0,0.14285714285714285,61-90 Days,Responder
1362,1972,Graduation,Single,0,0,2013-03-04,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,Germany,31907.0,42.0,449,13,0,Medium Value,31907.0,No Response,35-44,Web,0,No Children,0.07692307692307693,7.6923076923076925,0.8571428571428571,61-90 Days,Non-Responder
6768,1962,Graduation,Divorced,1,2,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,Canada,37859.0,52.0,36,4,0,Low Value,37859.0,No Response,45-54,Store,3,Two or More Children,0.5,50.0,0.125,61-90 Days,Non-Responder
2375,1972,Graduation,Together,1,2,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,Spain,30261.0,42.0,22,3,0,Low Value,30261.0,No Response,35-44,Store,3,Two or More Children,0.3333333333333333,33.33333333333333,0.0,61-90 Days,Non-Responder
6856,1979,Graduation,Together,1,0,2012-09-03,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,1,0,Germany,21645.0,35.0,65,6,0,Low Value,21645.0,No Response,35-44,Web,1,One Child,0.5,50.0,0.3333333333333333,61-90 Days,Responder
4066,1978,2n Cycle,Divorced,1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,Spain,21282.0,36.0,46,5,0,Low Value,21282.0,No Response,35-44,Web,1,One Child,0.4,40.0,0.3333333333333333,61-90 Days,Non-Responder
4333,1954,Graduation,Together,1,1,2014-03-23,76,41,0,10,0,0,3,4,2,1,3,7,0,1,0,0,0,0,0,India,32144.0,60.0,54,6,1,Low Value,32144.0,Low Engagement,55-64,Store,2,Two or More Children,0.6666666666666666,66.66666666666666,0.2857142857142857,61-90 Days,Non-Responder
2948,1954,Master,Divorced,0,1,2014-03-01,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,Canada,62637.0,60.0,185,9,0,Medium Value,62637.0,No Response,55-64,Store,1,One Child,0.1111111111111111,11.11111111111111,1.0,61-90 Days,Non-Responder
4927,1971,Graduation,Together,2,0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,Saudi Arabia,16626.0,43.0,68,6,0,Low Value,16626.0,No Response,35-44,Web,2,Two or More Children,0.5,50.0,0.3333333333333333,61-90 Days,Non-Responder
7426,1971,2n Cycle,Married,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,Spain,54690.0,43.0,198,9,0,Medium Value,54690.0,No Response,35-44,Store,2,Two or More Children,0.3333333333333333,33.33333333333333,1.0,61-90 Days,Non-Responder
8360,1971,2n Cycle,Married,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,Spain,54690.0,43.0,198,9,0,Medium Value,54690.0,No Response,35-44,Store,2,Two or More Children,0.3333333333333333,33.33333333333333,1.0,61-90 Days,Non-Responder
4058,1955,PhD,Single,0,0,2013-10-12,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,Spain,61284.0,59.0,811,21,1,Medium Value,61284.0,Low Engagement,55-64,Web,0,No Children,0.047619047619047616,4.761904761904762,1.8333333333333333,61-90 Days,Non-Responder
10755,1976,2n Cycle,Married,1,0,2013-09-02,76,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0,Australia,23718.0,38.0,81,6,0,Low Value,23718.0,No Response,35-44,Web,1,One Child,0.5,50.0,0.42857142857142855,61-90 Days,Non-Responder
8414,1962,PhD,Single,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,Spain,33419.0,52.0,86,6,0,Low Value,33419.0,No Response,45-54,Store,1,One Child,0.3333333333333333,33.33333333333333,0.2857142857142857,61-90 Days,Non-Responder
6810,1983,Graduation,Divorced,0,0,2013-05-28,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,1,0,Saudi Arabia,82025.0,31.0,1187,11,1,High Value,82025.0,Low Engagement,25-34,Store,0,No Children,0.09090909090909091,9.090909090909092,3.0,61-90 Days,Responder
3839,1958,Basic,Single,1,1,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,Spain,15056.0,56.0,88,7,0,Low Value,15056.0,No Response,55-64,Store,2,Two or More Children,0.7142857142857143,71.42857142857143,0.4,61-90 Days,Non-Responder
3483,1958,Graduation,Married,0,0,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,1,0,Canada,48192.0,56.0,1526,22,3,High Value,48192.0,High Engagement,55-64,Store,0,No Children,0.13636363636363635,13.636363636363635,0.25,61-90 Days,Responder
238,1967,2n Cycle,Together,1,1,2013-01-23,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,0,Spain,67309.0,47.0,1082,24,0,High Value,67309.0,No Response,45-54,Web,2,Two or More Children,0.625,62.5,1.2857142857142858,61-90 Days,Non-Responder
591,1957,Graduation,Widow,0,1,2013-01-20,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,India,66033.0,57.0,677,18,0,Medium Value,66033.0,No Response,55-64,Web,1,One Child,0.1111111111111111,11.11111111111111,1.1428571428571428,61-90 Days,Non-Responder
5063,1977,Graduation,Single,1,0,2012-12-18,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,Spain,28769.0,37.0,191,9,0,Medium Value,28769.0,No Response,35-44,Web,1,One Child,0.3333333333333333,33.33333333333333,0.4444444444444444,61-90 Days,Non-Responder
4303,1957,PhD,Together,0,1,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,Canada,6835.0,57.0,137,1,0,Medium Value,6835.0,No Response,55-64,Store,1,One Child,0.0,0.0,0.0,61-90 Days,Non-Responder
2258,1986,Graduation,Married,1,0,2012-12-04,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,0,Spain,32880.0,28.0,42,4,0,Low Value,32880.0,No Response,25-34,Store,1,One Child,0.25,25.0,0.125,61-90 Days,Non-Responder
7301,1982,2n Cycle,Single,1,0,2012-11-17,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,1,0,Spain,23616.0,32.0,79,6,0,Low Value,23616.0,No Response,25-34,Web,1,One Child,0.3333333333333333,33.33333333333333,0.375,61-90 Days,Responder
11121,1981,Graduation,Married,1,0,2012-11-10,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,India,19419.0,33.0,70,7,0,Low Value,19419.0,No Response,25-34,Web,1,One Child,0.5714285714285714,57.14285714285714,0.4444444444444444,61-90 Days,Non-Responder
5287,1973,Graduation,Married,1,0,2014-06-19,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,Spain,34961.0,41.0,79,7,0,Low Value,34961.0,No Response,35-44,Web,1,One Child,0.42857142857142855,42.857142857142854,0.42857142857142855,61-90 Days,Non-Responder
6457,1976,Graduation,Divorced,0,1,2014-05-29,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,Saudi Arabia,64892.0,38.0,902,22,0,High Value,64892.0,No Response,35-44,Store,1,One Child,0.09090909090909091,9.090909090909092,1.5,61-90 Days,Non-Responder
3559,1988,2n Cycle,Married,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,India,16248.0,26.0,57,6,0,Low Value,16248.0,No Response,25-34,Store,1,One Child,0.5,50.0,0.3333333333333333,61-90 Days,Non-Responder
5577,1983,Graduation,Together,1,0,2014-05-03,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,Spain,43776.0,31.0,23,3,0,Low Value,43776.0,No Response,25-34,Store,1,One Child,0.3333333333333333,33.33333333333333,0.16666666666666666,61-90 Days,Non-Responder
641,1967,Graduation,Single,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,India,52074.0,47.0,119,6,1,Medium Value,52074.0,Low Engagement,45-54,Web,1,One Child,0.16666666666666666,16.666666666666664,0.5,61-90 Days,Non-Responder
954,1960,Basic,Widow,0,0,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,Australia,22123.0,54.0,102,6,0,Low Value,22123.0,No Response,45-54,Store,0,No Children,0.16666666666666666,16.666666666666664,0.4,61-90 Days,Non-Responder
1834,1978,Master,Single,1,0,2014-03-08,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,Saudi Arabia,35544.0,36.0,67,5,0,Low Value,35544.0,No Response,35-44,Store,1,One Child,0.2,20.0,0.2857142857142857,61-90 Days,Non-Responder
8789,1989,2n Cycle,Married,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,Spain,59060.0,25.0,274,11,0,Medium Value,59060.0,No Response,25-34,Store,1,One Child,0.2727272727272727,27.27272727272727,0.75,61-90 Days,Non-Responder
10584,1976,Graduation,Married,0,1,2013-12-02,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,0,Spain,65665.0,38.0,945,23,0,High Value,65665.0,No Response,35-44,Catalog,1,One Child,0.043478260869565216,4.3478260869565215,1.6666666666666667,61-90 Days,Non-Responder
2337,1971,Graduation,Divorced,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,Spain,29819.0,43.0,39,6,0,Low Value,29819.0,No Response,35-44,Web,1,One Child,0.5,50.0,0.5,61-90 Days,Non-Responder
6071,1989,Graduation,Single,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,Spain,81217.0,25.0,1157,21,0,High Value,81217.0,No Response,25-34,Store,0,No Children,0.047619047619047616,4.761904761904762,3.0,61-90 Days,Non-Responder
295,1989,Graduation,Single,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,Spain,81217.0,25.0,1157,21,0,High Value,81217.0,No Response,25-34,Store,0,No Children,0.047619047619047616,4.761904761904762,3.0,61-90 Days,Non-Responder
10203,1990,Graduation,Single,1,0,2013-06-30,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,0,Spain,26095.0,24.0,42,4,0,Low Value,26095.0,No Response,Under 25,Store,1,One Child,0.25,25.0,0.14285714285714285,61-90 Days,Non-Responder
3968,1970,2n Cycle,Divorced,0,0,2013-06-28,77,918,10,129,13,0,129,1,11,3,12,7,0,1,1,0,1,1,0,Canada,65706.0,44.0,1199,26,3,High Value,65706.0,High Engagement,35-44,Store,0,No Children,0.038461538461538464,3.8461538461538463,1.5714285714285714,61-90 Days,Responder
4037,1976,Graduation,Divorced,1,0,2013-06-14,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0,Saudi Arabia,31859.0,38.0,20,3,0,Low Value,31859.0,No Response,35-44,Store,1,One Child,0.3333333333333333,33.33333333333333,0.14285714285714285,61-90 Days,Non-Responder
6932,1941,PhD,Married,0,0,2013-04-13,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,0,Spain,93027.0,73.0,2119,22,1,High Value,93027.0,Low Engagement,65+,Catalog,0,No Children,0.0,0.0,3.5,61-90 Days,Non-Responder
10159,1970,Graduation,Divorced,0,1,2013-03-31,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,Australia,58710.0,44.0,1185,25,0,High Value,58710.0,No Response,35-44,Web,1,One Child,0.24,24.0,1.8333333333333333,61-90 Days,Non-Responder
1177,1966,Master,Together,1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,Spain,49618.0,48.0,129,7,0,Medium Value,49618.0,No Response,45-54,Web,2,Two or More Children,0.5714285714285714,57.14285714285714,0.42857142857142855,61-90 Days,Non-Responder
9426,1964,Master,Single,0,1,2013-01-12,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,0,Spain,58308.0,50.0,900,11,0,High Value,58308.0,No Response,45-54,Catalog,1,One Child,0.36363636363636365,36.36363636363637,0.25,61-90 Days,Non-Responder
10637,1964,Graduation,Married,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,0,1,Spain,40800.0,50.0,99,6,0,Low Value,40800.0,No Response,45-54,Web,3,Two or More Children,0.3333333333333333,33.33333333333333,0.42857142857142855,61-90 Days,Non-Responder
10826,1959,Graduation,Married,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,Spain,18690.0,55.0,60,4,0,Low Value,18690.0,No Response,55-64,Store,0,No Children,0.25,25.0,0.125,61-90 Days,Non-Responder
4086,1959,Graduation,Married,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,Germany,18690.0,55.0,60,4,0,Low Value,18690.0,No Response,55-64,Store,0,No Children,0.25,25.0,0.125,61-90 Days,Non-Responder
10304,1959,Graduation,Married,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,Spain,18690.0,55.0,60,4,0,Low Value,18690.0,No Response,55-64,Store,0,No Children,0.25,25.0,0.125,61-90 Days,Non-Responder
7998,1958,Graduation,Together,1,1,2012-12-11,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,India,28087.0,56.0,112,6,0,Low Value,28087.0,No Response,55-64,Web,2,Two or More Children,0.5,50.0,0.2857142857142857,61-90 Days,Non-Responder
10992,1967,Graduation,Together,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,Saudi Arabia,75702.0,47.0,1148,21,0,High Value,75702.0,No Response,45-54,Store,2,Two or More Children,0.23809523809523808,23.809523809523807,0.5,61-90 Days,Non-Responder
6383,1971,PhD,Together,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,Saudi Arabia,32892.0,43.0,46,6,0,Low Value,32892.0,No Response,35-44,Web,1,One Child,0.3333333333333333,33.33333333333333,0.375,61-90 Days,Non-Responder
10536,1971,PhD,Together,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,Spain,32892.0,43.0,46,6,0,Low Value,32892.0,No Response,35-44,Web,1,One Child,0.3333333333333333,33.33333333333333,0.375,61-90 Days,Non-Responder
6036,1959,Master,Together,0,0,2014-03-17,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,0,Spain,89120.0,55.0,1924,18,1,High Value,89120.0,Low Engagement,55-64,Store,0,No Children,0.05555555555555555,5.555555555555555,5.0,61-90 Days,Non-Responder
